UPRN,ESTAB_UPRN,ADDRESS_TYPE,ESTAB_TYPE,ADDRESS_LEVEL,ABP_CODE,ORGANISATION_NAME,ADDRESS_LINE1,ADDRESS_LINE2,ADDRESS_LINE3,TOWN_NAME,POSTCODE,LATITUDE,LONGITUDE,OA,LSOA,MSOA,LAD,REGION,HTC_WILLINGNESS,HTC_DIGITAL,TREATMENT_CODE,FIELDCOORDINATOR_ID,FIELDOFFICER_ID,CE_EXPECTED_CAPACITY,CE_SECURE,PRINT_BATCH
75972728424,74569907163,HH,Household,U,RD04,,352 Paragraph Green Passage,,,Revision Hamlet,SV3 4ZF,175.5979,-144.1772,N29979801,N36162136,N20637240,N54810963,N15308742,1,1,HH_2LEFN,,,0,0,47
87442266154,27180260265,HH,Household,U,RD06,,414 Spirited Vertigo Street,,,Dislike Village,GS3 4VM,-135.8677,163.9001,N88293934,N38045356,N37288931,N78776134,N82758611,1,1,HH_2LEFN,,,0,0,18
46690440450,30619734840,HH,Household,U,RD06,,552 Convene Passport Way,,,Catering Town,BW3 8KK,-167.4007,115.5765,N59132827,N91885806,N64114917,N33223961,N42940283,4,1,HH_2LEFN,,,0,0,86
88111238589,34384699573,HH,Household,U,RD04,,434 Dilation Divorcee Avenue,,,Precision Town,YD5 1ZQ,47.4415,37.4293,N94169724,N11629323,N54468130,N24999114,N42853752,2,4,HH_2LEFN,,,0,0,37
87035134827,32280627648,HH,Household,U,RD03,,103 Dictation Opposite Road,,,Gangway Village,VN4 3VM,-126.1022,114.3526,N47393774,N77143326,N17986102,N10634504,N77021705,5,1,HH_2LEFN,,,0,0,75
69584112225,42663977489,HH,Household,U,RD02,,628 Matted Slighting Alley,,,Mold City,DN9 2CN,-107.8185,41.3543,N59022977,N27666317,N58198595,N92984664,N82028490,1,1,HH_2LEFN,,,0,0,73
51799590938,63064180981,HH,Household,U,RD06,,414 Spoof Coroner Passage,,,Ludicrous Hamlet,FF6 7EK,-122.5719,-72.7488,N51839160,N27006005,N74405379,N56932395,N18175424,3,1,HH_2LEFN,,,0,0,72
66562313611,82033197478,HH,Household,U,RD02,,198 Backwash Compacter Way,,,Overfeed Village,GH1 1HS,82.7551,86.6441,N10808353,N91960325,N41268243,N53533373,N83813631,2,2,HH_2LEFN,,,0,0,40
11308158536,37380288339,HH,Household,U,RD05,,347 Chowder Carpool Way,,,Roamer City,ME8 4IU,166.1796,-168.4384,N86201813,N40047422,N12410149,N14019254,N22829848,1,1,HH_2LEFN,,,0,0,79
66234355824,64316233365,HH,Household,U,RD02,,401 Wistful Germproof Way,,,Plaster Town,AO1 8MJ,-77.7395,145.1793,N40914606,N45291487,N63730048,N86430819,N22190990,4,5,HH_2LEFN,,,0,0,70
45333223893,74116897103,HH,Household,U,RD02,,100 Eccentric Lunchbox Avenue,,,Drainer Village,VE4 5VG,103.7663,102.5660,N83011309,N91026802,N92354440,N90534736,N18916265,5,3,HH_2LEFN,,,0,0,24
14807201876,21479382543,HH,Household,U,RD04,,519 Rubble Outlook Way,,,Granola Town,WZ7 8RA,-69.4735,90.8060,N62092295,N10756461,N27941667,N34229001,N51898427,4,5,HH_2LEFN,,,0,0,4
78074900070,65415256696,HH,Household,U,RD04,,340 Bobble President Passage,,,Scabbed City,AP1 8YH,74.9714,83.1111,N54008341,N33997214,N61754662,N92723611,N44180534,2,3,HH_2LEFN,,,0,0,50
78295521273,75283638627,HH,Household,U,RD03,,485 Prodigal Ethically Passage,,,Ungraded Village,UH1 6UT,-87.7578,78.3493,N78806659,N61558250,N93119384,N63810231,N80294176,4,5,HH_2LEFN,,,0,0,4
79776784372,21531985756,HH,Household,U,RD04,,813 Emptiness Excess Street,,,Charm Town,QY7 8GY,-168.5946,-62.9057,N46508792,N14340554,N69312745,N16210426,N28746246,5,2,HH_2LEFN,,,0,0,81
27548162811,14163352918,HH,Household,U,RD05,,604 Saffron Baggage Way,,,Guacamole Town,QH2 4DD,45.1526,157.5422,N90231998,N46107917,N85203087,N16190189,N97632962,5,1,HH_2LEFN,,,0,0,35
56728799494,99808849575,HH,Household,U,RD02,,32 Snare Obtain Avenue,,,Mousiness Village,UQ3 1WJ,-67.8595,92.8984,N73843775,N48254403,N47176360,N37274325,N61408414,4,2,HH_2LEFN,,,0,0,30
73385724631,61212171730,HH,Household,U,RD04,,37 Spoiled Uncounted Way,,,Jarring Town,JF5 3VU,-82.5233,-86.1873,N87972293,N18476915,N61896858,N30133901,N77505083,2,4,HH_2LEFN,,,0,0,61
39171045057,59769633986,HH,Household,U,RD04,,154 Reverend Clever Avenue,,,Companion Hamlet,OL7 7KJ,180.3213,137.8940,N73534565,N87009046,N83990128,N71670107,N73547433,3,4,HH_2LEFN,,,0,0,24
94354521509,22416238409,HH,Household,U,RD03,,628 Reliable Croon Street,,,Monsieur Village,NF5 6PI,136.7636,-1.3527,N63035168,N16222491,N39399665,N43680350,N50683043,5,2,HH_2LEFN,,,0,0,24
87502840067,60273348865,HH,Household,U,RD05,,970 Hardener Award Alley,,,Grandly Village,AG1 7IH,-172.5389,-140.2967,N43288214,N79559068,N47370980,N64507667,N28590877,2,5,HH_2LEFN,,,0,0,85
65064124993,24193277246,HH,Household,U,RD04,,25 Projector Duke Alley,,,Wise Hamlet,MM4 6FQ,80.8122,43.7099,N98000532,N43207878,N10918451,N28132218,N75262947,1,4,HH_2LEFN,,,0,0,3
52224563388,67348409667,HH,Household,U,RD04,,134 Cadmium Angelic Street,,,Debunk City,IO3 5ND,44.9258,-170.5676,N86774288,N97357889,N57497307,N52141247,N20285622,4,1,HH_2LEFN,,,0,0,75
86795780505,41783438072,HH,Household,U,RD03,,75 Ominous Winnings Passage,,,Unsteady City,UR8 7WT,177.3758,-50.3992,N41361956,N10248488,N88293674,N28175947,N67043435,5,3,HH_2LEFN,,,0,0,62
35903639248,35177654519,HH,Household,U,RD02,,958 Grandkid Dragonish Street,,,Unruly Hamlet,RP3 7TH,-61.5713,-119.7899,N33356180,N88287949,N17128124,N65248922,N57101569,1,4,HH_2LEFN,,,0,0,11
82183734773,21476869961,HH,Household,U,RD05,,47 Undercook Amulet Avenue,,,Counting City,TV3 5AS,-168.8756,116.6648,N56389611,N49432282,N83857817,N81415928,N18412440,5,1,HH_2LEFN,,,0,0,58
78702580905,25601893013,HH,Household,U,RD03,,973 Starship Impolite Street,,,Backyard Village,LC7 4GZ,101.4753,112.4609,N15890821,N94893899,N28727555,N72233428,N27218434,1,4,HH_2LEFN,,,0,0,7
51614241933,72047721709,HH,Household,U,RD04,,16 Claim Taste Lane,,,Mooing Village,KC3 2KJ,155.4408,16.4787,N63959688,N74480372,N23383586,N58493084,N35707204,3,5,HH_2LEFN,,,0,0,64
18746280992,79781213074,HH,Household,U,RD05,,130 Net Luxury Way,,,Chair Village,JZ7 5CG,-3.1345,106.8142,N24078875,N98294534,N52709063,N31186042,N16817268,3,1,HH_2LEFN,,,0,0,7
58530358500,12070835547,HH,Household,U,RD04,,580 Dreadful Oval Lane,,,Cancel Village,RJ7 6DU,127.4692,-19.1574,N24800380,N19148911,N83494750,N32209765,N20401458,5,5,HH_2LEFN,,,0,0,86
60712911201,53034732120,HH,Household,U,RD06,,443 Yippee Mascot Passage,,,Barmaid Village,EL7 9NR,-22.6393,-53.4066,N24007907,N29019313,N23177697,N12677138,N36026581,2,3,HH_2LEFN,,,0,0,79
77265608595,25490310066,HH,Household,U,RD03,,137 Vessel Recovery Alley,,,Underfeed City,KM9 3GO,-124.8783,-90.6943,N96538734,N31038170,N29278789,N93410146,N68883096,1,5,HH_2LEFN,,,0,0,92
25725194083,60447486538,HH,Household,U,RD05,,959 Jalapeno Spoiling Way,,,Gnarly City,QL4 1ZH,128.6915,54.6275,N94479534,N80767822,N70444598,N85203394,N90567798,2,2,HH_2LEFN,,,0,0,77
61623109157,28486396532,HH,Household,U,RD05,,495 Bloating Twister Passage,,,Detract Town,FB2 6AD,12.6223,130.5587,N87382725,N48307501,N54864822,N25475559,N94694137,2,4,HH_2LEFN,,,0,0,25
29386212293,54340446012,HH,Household,U,RD04,,270 Banana Arise Way,,,Stick Town,UH2 9NX,-9.7065,154.8011,N44810079,N43827882,N15879035,N12002655,N66973844,2,3,HH_2LEFN,,,0,0,93
42220765226,28624984328,HH,Household,U,RD02,,607 Applied Kimono Street,,,Jigsaw City,SF1 8HL,-74.4092,-166.6023,N74015733,N79473680,N23203676,N56572940,N26092827,2,1,HH_2LEFN,,,0,0,60
88179141043,62126111168,HH,Household,U,RD06,,903 Flatworm Value Road,,,Pep Town,HO4 2EF,168.8521,-8.1666,N34176657,N49229365,N82299647,N72548138,N26642571,4,5,HH_2LEFN,,,0,0,29
33494606301,83617689130,HH,Household,U,RD06,,657 Slurp Mumble Way,,,Celibate City,AC7 7OZ,-71.6913,160.5109,N60505390,N45855784,N80046147,N30434575,N39721287,4,1,HH_2LEFN,,,0,0,46
70493953686,20081344938,HH,Household,U,RD04,,39 Curry Rely Passage,,,Frayed City,GT6 8HB,26.9330,-55.8649,N20608033,N72784944,N10890880,N88578393,N77772393,1,2,HH_2LEFN,,,0,0,84
91262472071,93311502292,HH,Household,U,RD03,,601 Rubdown Scribe Alley,,,Clicker Hamlet,AU6 9NI,72.1738,164.9084,N62274130,N72393632,N83850838,N98189939,N94955669,1,5,HH_2LEFN,,,0,0,16
79915398300,47669685482,HH,Household,U,RD05,,205 Lushly Foothill Passage,,,Spleen City,XW3 2YF,-159.4275,-87.5417,N40375366,N54571174,N19817046,N58277134,N81043812,4,4,HH_2LEFN,,,0,0,8
90186469123,87540104793,HH,Household,U,RD04,,2 Thrift Cleft Avenue,,,Robe Hamlet,VZ9 1HG,35.8810,30.4027,N78423013,N38066935,N52852684,N37922316,N51347635,5,2,HH_2LEFN,,,0,0,72
50220528073,68610211484,HH,Household,U,RD02,,606 Feminine Opt Street,,,Lankiness City,QJ9 6HC,-53.6362,-169.5107,N49405860,N81053466,N91010265,N39092326,N15542494,3,5,HH_2LEFN,,,0,0,79
51327650898,89653496090,HH,Household,U,RD02,,582 Applicant Scavenger Road,,,Stuck Hamlet,MI9 8HT,-124.6072,-149.3085,N56430015,N40809606,N86807739,N80763497,N14808868,3,5,HH_2LEFN,,,0,0,56
41742985698,22846539548,HH,Household,U,RD06,,470 Creme Unroasted Way,,,Scarring Town,FG5 2YT,-163.9104,70.6793,N18121525,N83465262,N37960706,N45093393,N44528865,5,2,HH_2LEFN,,,0,0,52
67151782306,55955139242,HH,Household,U,RD06,,508 Ecologist Overreach Passage,,,Obituary City,DH5 3VI,-82.9070,42.7963,N80428982,N63111436,N20851755,N15592491,N14199739,3,1,HH_2LEFN,,,0,0,38
49879538960,40428618801,HH,Household,U,RD06,,609 Rehire Turbulent Alley,,,Letter Hamlet,SR1 1SV,149.2523,22.3732,N92118841,N48460329,N58841764,N40621743,N48407978,3,1,HH_2LEFN,,,0,0,89
10618376048,76052014253,HH,Household,U,RD06,,60 Backshift Pessimism Alley,,,Unbraided Village,IR6 4NO,175.8110,116.9711,N75868397,N40955420,N53721355,N68898882,N36825976,1,2,HH_2LEFN,,,0,0,5
89152190725,65281971861,HH,Household,U,RD03,,62 Choking Comfy Way,,,Conceded Hamlet,JP8 7KW,34.4209,-89.2807,N80432162,N59332025,N63195722,N99766962,N67978569,4,2,HH_2LEFN,,,0,0,85
93151100193,65800347597,HH,Household,U,RD02,,116 Graffiti Savage Way,,,Decimal Town,NF7 1QO,23.2346,4.6742,N70460394,N32971810,N86844276,N11218747,N80434150,5,3,HH_2LEFN,,,0,0,1
12279142157,92526113745,HH,Household,U,RD02,,548 Gloss Ridden Alley,,,Musty Hamlet,MM7 2NM,-128.2335,84.9520,N10797882,N31770271,N31572984,N77510797,N38800653,4,4,HH_2LEFN,,,0,0,75
85622689183,49726771015,HH,Household,U,RD02,,662 Germinate Overstep Street,,,Fountain Town,IS8 1RH,127.9301,-45.5100,N57553527,N31454761,N51484050,N56434816,N96963668,3,2,HH_2LEFN,,,0,0,78
84331857650,16813987990,HH,Household,U,RD04,,18 Dictation Brilliant Street,,,Sedation Town,EJ8 5KE,161.2479,-13.4932,N91418829,N55708123,N40573515,N44186762,N10954270,2,3,HH_2LEFN,,,0,0,95
95202232622,99100223256,HH,Household,U,RD04,,694 Safeguard Exerciser Avenue,,,Quadrant Hamlet,IK2 5EQ,-45.3567,81.6095,N97402285,N47235291,N52779496,N21557947,N43081338,5,1,HH_2LEFN,,,0,0,45
61308043258,59115503937,HH,Household,U,RD04,,23 Bagging Rocking Road,,,Flatly Town,JJ1 7YO,169.1550,72.9713,N84302032,N81452110,N84609274,N56915194,N69137641,1,4,HH_2LEFN,,,0,0,95
95446688983,51374173870,HH,Household,U,RD05,,282 Importer Connected Way,,,Routine Village,GU3 8HG,-101.3235,-180.1720,N55416361,N35377260,N88932836,N99849110,N61263110,3,4,HH_2LEFN,,,0,0,36
62210683310,36835456094,HH,Household,U,RD03,,756 Unknotted Laurel Road,,,Lemon City,NN2 6JR,-162.3161,18.3523,N39894011,N49022305,N91699497,N18703376,N45872239,2,2,HH_2LEFN,,,0,0,3
96657739297,12236426878,HH,Household,U,RD06,,33 Antiques Flatware Road,,,Droplet Village,NS1 3CS,-3.7636,49.9845,N21055688,N61321990,N29758951,N15682611,N79844790,5,4,HH_2LEFN,,,0,0,61
78065645073,98262910729,HH,Household,U,RD03,,885 Extending Bagged Alley,,,Lazy Hamlet,SW3 8IK,-57.7232,-65.3131,N28899596,N16767234,N76133030,N53542373,N38831623,3,3,HH_2LEFN,,,0,0,17
28733931432,46921627334,HH,Household,U,RD04,,184 Suitable Zebra Street,,,Theme City,KH5 2VQ,-50.9485,-162.9456,N54317821,N23798179,N20726651,N25865326,N59010257,4,3,HH_2LEFN,,,0,0,29
30007660608,94314556617,HH,Household,U,RD06,,45 Hunting Requisite Street,,,Deity City,UP4 5EL,131.5203,-177.6636,N24375740,N96241770,N96655401,N43364405,N38253487,5,3,HH_2LEFN,,,0,0,75
25058757370,18032536039,HH,Household,U,RD05,,212 Cavalry Imaging Street,,,Tank Town,BX6 6NY,-162.3900,136.5007,N47665447,N55061276,N75165882,N68468180,N36386372,2,3,HH_2LEFN,,,0,0,83
74626283751,84000991882,HH,Household,U,RD06,,234 Hurt Overpay Alley,,,Blunderer Hamlet,WS6 8RZ,48.7025,-43.6131,N92675310,N44018609,N95457639,N94014393,N51114546,2,1,HH_2LEFN,,,0,0,56
91809208647,29042683452,HH,Household,U,RD06,,531 Romp Sinless Road,,,Oaf Town,HS2 8HJ,148.9090,-30.9335,N72367444,N32716304,N30924349,N96092159,N59465984,1,5,HH_2LEFN,,,0,0,83
30769847824,56111863746,HH,Household,U,RD05,,222 Prancing Finalize Street,,,Sighing Village,TM6 9GF,94.7624,141.1825,N26084270,N37674373,N16584583,N89857623,N58302190,1,1,HH_2LEFN,,,0,0,72
41469361661,37108179507,HH,Household,U,RD06,,304 Hypnotist Wagon Street,,,Duplicate Hamlet,TT3 2AG,-32.3382,-58.5858,N10341578,N83911038,N58230942,N98215464,N13929676,5,2,HH_2LEFN,,,0,0,77
88416343804,91913944476,HH,Household,U,RD02,,134 Snowdrift Tasty Way,,,Phobia Village,KV7 5QY,-76.9860,138.4703,N77896349,N93754206,N18677745,N42591173,N99501922,3,4,HH_2LEFN,,,0,0,18
56613800863,24488604886,HH,Household,U,RD05,,56 Bonus Barrel Lane,,,Flakily City,EA9 8HK,164.3004,40.5961,N29919235,N99941876,N35248185,N47172295,N19252115,2,1,HH_2LEFN,,,0,0,73
44617142716,99763245829,HH,Household,U,RD04,,608 Default January Road,,,Trapeze Village,VG3 8KL,-55.9611,122.5514,N40512224,N12751370,N75980240,N82959358,N39027523,2,2,HH_2LEFN,,,0,0,11
26986302920,33560147844,HH,Household,U,RD03,,565 Judgingly Identify Way,,,Swimmer Town,QQ9 7NK,-8.7519,-55.4696,N90728738,N18477116,N10836112,N47807120,N95688765,5,4,HH_2LEFN,,,0,0,88
48863194354,36133313091,HH,Household,U,RD03,,223 Outwit Skyline Alley,,,Cadillac City,IV3 9DO,-2.3656,135.6039,N19553963,N49690393,N14457277,N34815763,N46542041,4,1,HH_2LEFN,,,0,0,67
71500693045,27909378295,HH,Household,U,RD05,,9 Gladiator Coral Passage,,,Rising City,SS2 1BY,-33.8229,-121.2282,N49080047,N48490899,N24537108,N47570075,N19519231,1,5,HH_2LEFN,,,0,0,99
55587265128,67989812583,HH,Household,U,RD06,,350 Pug Nail Lane,,,Unlocked Hamlet,CS5 7WV,59.5894,178.9363,N32898337,N77294755,N99681698,N35361087,N43072173,2,5,HH_2LEFN,,,0,0,34
72152984819,87371866240,HH,Household,U,RD03,,791 Ruse Apricot Lane,,,Degree Town,EV3 1DJ,-140.1392,174.4276,N22707641,N40217554,N35875524,N80777758,N56033089,5,4,HH_2LEFN,,,0,0,42
49835408426,52900732221,HH,Household,U,RD05,,36 Snub Preacher Road,,,Dispersal Village,WV4 4QZ,138.3493,-123.8330,N65577498,N16335564,N93418667,N98310755,N71875585,2,1,HH_2LEFN,,,0,0,61
46936590157,36751406984,HH,Household,U,RD03,,321 Semisoft Animal Street,,,Tanned Town,MS8 3IM,37.8487,-90.5973,N47365613,N68702399,N12719062,N72135644,N88461936,1,1,HH_2LEFN,,,0,0,89
72517265489,16893648766,HH,Household,U,RD05,,983 Broadness Hypnosis Street,,,Excursion Town,LE6 7VO,73.5039,-119.4343,N17270299,N67221658,N99620973,N64888984,N85777462,3,2,HH_2LEFN,,,0,0,96
92260219798,60642674054,HH,Household,U,RD03,,208 Stoplight Protozoan Avenue,,,Handwork Hamlet,EV2 6HG,-154.2008,160.2249,N57993060,N43792733,N47958780,N97142877,N85917118,4,2,HH_2LEFN,,,0,0,38
41283370824,16530929513,HH,Household,U,RD06,,522 Flatfoot Uncoated Lane,,,Duckbill City,RM5 6NP,54.6741,159.4082,N41081810,N18155019,N54050985,N47884040,N97834927,5,4,HH_2LEFN,,,0,0,64
99471999740,42485294801,HH,Household,U,RD04,,938 Tactics Treading Avenue,,,Dehydrate Town,YP6 9EB,-11.7486,167.4268,N29108118,N87101953,N58343973,N14241691,N36091451,1,5,HH_2LEFN,,,0,0,34
33448934460,67575994778,HH,Household,U,RD02,,652 Overlord Boxcar Lane,,,Daffodil Hamlet,OJ1 7PK,-55.6329,166.1499,N27586150,N62722737,N92792156,N87252023,N32489316,3,1,HH_3QSFN,,,0,0,68
32418452008,44874885084,HH,Household,U,RD05,,698 Diabetic Avalanche Lane,,,Senior Hamlet,TG9 2SL,114.3683,53.1979,N48817900,N92352703,N32704585,N90971696,N76465226,2,3,HH_3QSFN,,,0,0,41
59156889426,52234303952,HH,Household,U,RD06,,468 Cobweb Partner Way,,,Heading Town,BT6 5BQ,158.7929,178.1114,N80529904,N65474181,N70609776,N12841639,N77423630,3,5,HH_3QSFN,,,0,0,61
84086099266,79782816796,HH,Household,U,RD04,,240 Ransack Overcrowd Lane,,,Ransack Village,GS9 2SW,6.9630,-142.5909,N19702790,N24456058,N80701703,N29612667,N34760133,3,1,HH_3QSFN,,,0,0,77
88815234247,19105514142,HH,Household,U,RD02,,50 Employee Alike Passage,,,Badland Town,GR7 8OT,23.2234,50.5936,N82691442,N38215055,N97846440,N70177776,N75030241,2,2,HH_3QSFN,,,0,0,8
50098333590,88551716956,HH,Household,U,RD02,,905 Atom Cornflake Lane,,,Riveting Town,HP4 4ZF,-54.9826,-72.7049,N81374823,N35389057,N56442053,N32562819,N42560080,4,5,HH_3QSFN,,,0,0,14
50462315880,61798444122,HH,Household,U,RD05,,639 Perkiness Suitcase Avenue,,,Chapped Hamlet,SZ8 2JL,108.6574,78.1803,N36367928,N31862715,N25281108,N28677836,N67864998,5,5,HH_3QSFN,,,0,0,55
88070316948,22689397682,HH,Household,U,RD03,,36 Grudging Those Way,,,Pandemic Hamlet,TZ2 5YO,58.4663,171.1655,N44170076,N51797796,N26787707,N84434116,N37406304,1,1,HH_3QSFN,,,0,0,2
12715536327,13495036336,HH,Household,U,RD02,,167 Affluent Espresso Street,,,Schematic City,YU1 5GE,26.5972,116.5624,N50601155,N46195333,N78894940,N45110883,N40786821,2,5,HH_3QSFN,,,0,0,46
38860630194,39873447396,HH,Household,U,RD04,,798 Endnote Pellet Way,,,Flagstick City,GW7 9HT,23.2036,113.6735,N34094387,N97470795,N71125885,N39411642,N46355826,3,5,HH_3QSFN,,,0,0,96
94555840367,25748696360,HH,Household,U,RD06,,369 Reclaim April Lane,,,Omission Town,MI5 9YL,-136.1431,-39.5199,N73608630,N77543285,N72435078,N82427748,N46066357,2,2,HH_3QSFN,,,0,0,92
40162299939,33627271921,HH,Household,U,RD05,,604 Crib Feminize Passage,,,Mustang Hamlet,SL5 1YF,-91.4124,111.6225,N58686017,N72626034,N99970333,N56632116,N82898954,1,2,HH_3QSFN,,,0,0,23
37281980144,48545277217,HH,Household,U,RD06,,456 Vanquish Juicy Lane,,,Snitch Village,OX4 7IY,159.4841,-174.6201,N96715329,N97521470,N88675104,N41689669,N40361543,3,2,HH_3QSFN,,,0,0,90
57352464115,60171052529,HH,Household,U,RD04,,643 Lividly Fracture Avenue,,,Wiry Town,BW6 4OQ,76.8943,119.8749,N18853760,N49312498,N22327114,N16845465,N94702725,3,4,HH_3QSFN,,,0,0,23
25226350431,55288619667,HH,Household,U,RD03,,605 Proofs Rumble Lane,,,Usual City,CC1 4JP,144.5464,-108.7223,N20501946,N18897717,N78992000,N84466936,N26835157,4,3,HH_3QSFN,,,0,0,60
28322777757,62179469971,HH,Household,U,RD06,,485 Snitch Professed Street,,,Gravitate Town,AK9 7SQ,-80.9381,-117.6919,N68229175,N33038994,N58874697,N39459118,N15650332,3,4,HH_3QSFN,,,0,0,89
55493167073,20397668119,HH,Household,U,RD03,,665 Quicksand Judgingly Road,,,Refinance City,VC9 6EQ,-150.7943,40.7934,N65124411,N72260877,N79089324,N28311453,N66104442,5,1,HH_3QSFN,,,0,0,86
73301421360,10788856220,HH,Household,U,RD05,,140 Reanalyze Agreeing Alley,,,Pluck Village,VD4 7GH,-45.6461,113.3678,N73743212,N36415941,N77281661,N69622083,N42437596,1,1,HH_3QSFN,,,0,0,65
32453133877,91339437603,HH,Household,U,RD02,,229 Golf Smartness Passage,,,Aversion Town,VX4 9KM,39.8143,117.1006,N35270935,N38125614,N35804845,N45089285,N78982200,3,5,HH_3QSFN,,,0,0,49
30524149096,20207985697,HH,Household,U,RD04,,823 Headache Sappy Lane,,,Gents Village,XF4 5MM,115.2970,-80.9537,N13023860,N21179864,N43467959,N51803378,N42438387,2,4,HH_3QSFN,,,0,0,76
54463769053,47138167970,HH,Household,U,RD06,,366 Scrutiny Doorway Passage,,,Footgear City,GI7 5GO,-76.3850,90.7309,N58011262,N96406498,N70073869,N54394314,N25789703,1,2,HH_3QSFN,,,0,0,9
79722461686,24984905766,HH,Household,U,RD06,,319 Walrus Envious Street,,,Unaudited Hamlet,XC3 1NY,-161.1149,-88.6059,N79096607,N66967130,N88354018,N50126131,N72506254,5,3,HH_3QSFN,,,0,0,52
15552283578,58095527469,HH,Household,U,RD03,,529 Agreed Dazzling Passage,,,Remindful Town,TG8 5ZJ,-76.8662,-86.4480,N21196949,N96079563,N66465999,N95019625,N18826410,4,2,HH_3QSFN,,,0,0,53
81425990374,26089062695,HH,Household,U,RD06,,310 Confined Bok Avenue,,,Flogging City,RZ3 2XT,12.7966,-3.1846,N70865934,N70819848,N62242489,N89987319,N83494862,4,5,HH_3QSFN,,,0,0,71
50109081387,30218325256,HH,Household,U,RD06,,105 Liver Fool Lane,,,Nimbly Hamlet,AU6 6YO,85.8114,158.1530,N90165139,N48563910,N46822316,N54699263,N23682593,3,3,HH_3QSFN,,,0,0,55
32892258344,22499265331,HH,Household,U,RD05,,138 Humble Roundness Street,,,Retorted Town,GO6 1NQ,-144.4473,-70.6276,N16383878,N34245893,N24183125,N41309306,N17109703,4,2,HH_3QSFN,,,0,0,71
55648339560,53687480992,HH,Household,U,RD06,,852 Skittle Lurch Road,,,Aerosol Village,JW4 4OI,-134.9767,-151.5875,N49152840,N94466592,N73812270,N29617728,N25860889,4,5,HH_3QSFN,,,0,0,48
42970466193,88624928175,HH,Household,U,RD06,,175 Sincerity Corporal Road,,,Dehydrate Village,XD5 9ED,-126.3140,1.4993,N61468589,N14296725,N77948905,N63548691,N63704416,2,3,HH_3QSFN,,,0,0,88
27166347406,71145298623,HH,Household,U,RD05,,672 Efficient Moonlit Alley,,,Dimmed City,EN3 8TO,134.1620,172.1861,N51617244,N26401760,N26547881,N17447647,N30508523,3,3,HH_3QSFN,,,0,0,63
22145289683,25435155221,HH,Household,U,RD02,,583 Ladder Maternity Road,,,Proactive Town,QY4 6WS,120.1113,-178.1332,N62588409,N45168362,N37923963,N49413872,N57224163,2,5,HH_3QSFN,,,0,0,98
13191387204,71517980970,HH,Household,U,RD06,,158 Rearrange Parabola Street,,,Darn Village,JJ8 8PE,-144.2171,140.9875,N11017843,N26977938,N58115973,N48996693,N11921252,4,4,HH_3QSFN,,,0,0,45
18696355223,35050192376,HH,Household,U,RD05,,119 Herself Muppet Street,,,Scrambled Town,DK8 5OF,-36.9754,-154.7703,N89923303,N33424448,N72369268,N25301456,N46324172,1,3,HH_3QSFN,,,0,0,4
74656417576,84917617704,HH,Household,U,RD06,,340 Moocher Luckless Avenue,,,Juror Hamlet,AS7 8HL,43.2508,-15.1540,N16975214,N36312097,N94934433,N42523458,N65464573,1,4,HH_3QSFN,,,0,0,31
16916744223,31778008660,HH,Household,U,RD05,,769 Sulfate Putdown Way,,,Semantic Village,UX6 6CQ,-66.4024,42.3306,N37361160,N98918691,N91879251,N62379665,N55634725,5,1,HH_3QSFN,,,0,0,94
57062666497,93375208749,HH,Household,U,RD02,,650 Ipod Corroding Passage,,,Hardwired Town,FZ1 5MW,-69.4477,30.3902,N19592652,N41400471,N26776139,N11656978,N65989951,4,5,HH_3QSFN,,,0,0,45
85033818380,82918399420,HH,Household,U,RD04,,186 Till Buffing Passage,,,Cacti City,LE8 3CO,76.7125,35.1712,N30680393,N61150324,N12447059,N78610126,N50768915,4,3,HH_3QSFN,,,0,0,13
23227495226,97919167071,HH,Household,U,RD04,,189 Struck Raft Way,,,Unreeling Hamlet,LV5 8NY,97.2931,-144.8821,N21962149,N45227863,N64794631,N58960234,N38694106,1,2,HH_3QSFN,,,0,0,81
86162458510,15157874091,HH,Household,U,RD05,,989 Glimmer Baffle Way,,,Thyself Town,OA7 9VR,-127.1307,73.5085,N95844293,N22348485,N30655124,N77714517,N96758399,2,5,HH_3QSFN,,,0,0,88
39171742414,58417041179,HH,Household,U,RD04,,520 Raisin Ablaze Road,,,Tummy Village,PY3 2OS,121.9959,-84.2620,N30203870,N53620552,N80860731,N55154736,N75100814,2,5,HH_3QSFN,,,0,0,7
88609497198,60598942055,HH,Household,U,RD04,,870 Alienable Figurine Lane,,,Childcare Town,YQ1 8XJ,15.7103,32.8514,N84425539,N85301842,N50239541,N28184004,N66904629,4,5,HH_3QSFN,,,0,0,57
98909235854,74638970606,HH,Household,U,RD02,,898 Haiku Overlying Alley,,,Overgrown Hamlet,II1 9ZZ,89.3032,111.1757,N93062682,N37608012,N85070152,N86562993,N17518598,4,4,HH_3QSFN,,,0,0,47
