UPRN,ESTAB_UPRN,ADDRESS_TYPE,ESTAB_TYPE,ADDRESS_LEVEL,ABP_CODE,ORGANISATION_NAME,ADDRESS_LINE1,ADDRESS_LINE2,ADDRESS_LINE3,TOWN_NAME,POSTCODE,LATITUDE,LONGITUDE,OA,LSOA,MSOA,LAD,REGION,HTC_WILLINGNESS,HTC_DIGITAL,TREATMENT_CODE,FIELDCOORDINATOR_ID,FIELDOFFICER_ID,CE_EXPECTED_CAPACITY,CE_SECURE,PRINT_BATCH
10116745737,95634806976,HH,Household,U,RD02,,215 Curly Culture Street,,,Slug Village,BZ1 7GQ,4.8353,109.2013,N62092595,N51892869,E18951040,E86803368,E11584903,1,3,HH_1LSFN,,,0,0,87
55593420788,16500763219,HH,Household,U,RD04,,342 Sasquatch Vividness Alley,,,Gusty Hamlet,XY8 1EV,167.5981,-76.4596,N88298571,W73581810,E63155376,W35724212,W35706027,4,3,HH_1LSFN,,,0,0,43
37075716003,92582474428,HH,Household,U,RD03,,271 Woozy Trifle Avenue,,,Dawdler City,AN8 5LM,-112.2810,145.4430,E12248473,E13349515,N85304893,E74299910,E82612333,5,5,HH_1LSFN,,,0,0,72
30465174961,92183723748,HH,Household,U,RD06,,254 Cannot Skittle Road,,,Savanna Hamlet,CA5 8AS,-137.7336,-168.7308,E10188182,W40920934,E24512415,W82749789,E53697836,5,5,HH_1LSFN,,,0,0,38
12544968110,26892498902,HH,Household,U,RD04,,413 Overcook Mutual Way,,,Hurray City,QS4 9KE,98.4974,22.6201,W65006003,W51549463,W60365053,E76766470,E15844004,2,5,HH_1LSFN,,,0,0,26
34288071475,11443566212,HH,Household,U,RD05,,134 Deacon Rebuilt Road,,,Demeanor City,XU7 8QK,140.9076,80.1462,W35959080,E34640586,W89036975,W90619982,W50358062,5,1,HH_1LSFN,,,0,0,54
41684118212,67166057271,HH,Household,U,RD02,,193 Bondless Almanac Way,,,Hypnosis City,EF6 7LP,39.2277,-150.5639,N26441207,E52068159,W27921187,E51465974,E63592815,3,5,HH_1LSFN,,,0,0,50
71060437186,84883584377,HH,Household,U,RD04,,899 Esquire Gratified Street,,,Wavy Hamlet,PK9 7JT,-102.8298,114.7843,W11336708,N67641698,W27860622,W97174778,N93777156,2,4,HH_1LSFN,,,0,0,97
50770853643,73579596787,HH,Household,U,RD05,,759 Bling Unlighted Alley,,,Control Hamlet,SU5 2DT,-72.6051,55.7970,N10942420,N69799053,N76658449,E25359710,E51460101,3,1,HH_1LSFN,,,0,0,97
21655581744,60663532905,HH,Household,U,RD05,,705 Valuables Nursery Street,,,Untangled City,DO9 8BV,114.3488,123.3485,E38973242,W32725372,W64058669,E64133516,W73949814,5,4,HH_1LSFN,,,0,0,28
20026560608,31255022217,HH,Household,U,RD04,,663 Wimp Juiciness Lane,,,Navigator Hamlet,ZF1 4AM,95.7984,0.5666,W89602574,W50779585,E35039235,N13002250,E27146456,5,2,HH_1LSFN,,,0,0,30
66307617243,90449009387,HH,Household,U,RD02,,228 Numerate Woof Way,,,Ethics Town,HN1 4JM,53.7102,-148.1358,E75876189,N28476463,W22231280,E36812841,N69064461,4,4,HH_1LSFN,,,0,0,61
74413209858,96225205198,HH,Household,U,RD05,,643 Shabby Preorder Way,,,Unlaced Hamlet,TV2 1IA,104.4321,-79.9272,N29160091,N72869863,E70046426,E74395453,N37967102,3,4,HH_1LSFN,,,0,0,73
69386961703,50003056794,HH,Household,U,RD02,,376 Pantomime Dandelion Way,,,Luncheon City,TQ7 9PY,-157.3528,160.4705,E78918070,N12150398,N14424384,N13067192,E44032781,4,1,HH_1LSFN,,,0,0,79
59050283934,70413445143,HH,Household,U,RD03,,188 Barracuda Frame Lane,,,Stifling Town,RH5 5PP,57.2559,-96.8293,W64909138,N66155409,E10657571,E29417103,E58576532,1,4,HH_1LSFN,,,0,0,64
49494126632,51324037368,HH,Household,U,RD02,,544 Unscrew Frivolous Alley,,,Unwired Village,FK1 3WS,62.4260,-117.2553,W17334026,E49501613,E57762581,N21093533,N87805380,5,3,HH_1LSFN,,,0,0,67
17617491190,59790548012,HH,Household,U,RD02,,448 Shorter Trimmer Way,,,Unsaved City,XX3 6SR,-121.5146,136.1014,N78371513,N68934929,E37411090,W49361801,E41056057,2,3,HH_1LSFN,,,0,0,92
41407114023,19830704580,HH,Household,U,RD06,,81 Laborious Very Road,,,Ambush Town,QR1 1BA,-13.3144,130.1996,E47391645,E45771123,W16347773,N56111271,N79840422,4,4,HH_1LSFN,,,0,0,95
91153383604,10856568747,HH,Household,U,RD02,,981 Erased Agony Way,,,Manger Hamlet,FA6 7MD,-139.5460,115.7850,E14744798,W58228562,E27617982,E23130190,N80636615,4,4,HH_1LSFN,,,0,0,72
90942707099,85088066612,HH,Household,U,RD05,,705 Flatly Confined Way,,,Roundness City,OH3 1CX,-16.8890,64.1453,N14501844,W48583546,N45863711,N57974888,N62932567,3,1,HH_1LSFN,,,0,0,84
30044181816,15666308195,HH,Household,U,RD06,,580 Playback Reheat Avenue,,,Corncob Village,CJ8 2UL,22.5327,-49.8190,W71501869,W67592085,N57789358,W34113347,E38068951,1,2,HH_1LSFN,,,0,0,20
14745489951,72793569251,HH,Household,U,RD04,,23 Emphases Singer Lane,,,Limes Hamlet,AA7 2JB,44.4971,-100.2315,E21670531,E55745015,W35681826,W16662511,W46536801,2,3,HH_1LSFN,,,0,0,89
47945109801,48078599439,HH,Household,U,RD06,,235 Hunk John Avenue,,,Protrude City,WS5 1PD,-82.1373,-134.3918,N72037837,W34521891,E79322873,W21879459,E29546589,4,2,HH_1LSFN,,,0,0,52
36074776245,26452054067,HH,Household,U,RD06,,294 Epidemic Veal Way,,,Rectify Village,BT4 9JQ,-97.3923,-172.1395,E29503686,W74276332,W27668010,E45945241,W99377243,3,5,HH_1LSFN,,,0,0,47
25961597694,85470939424,HH,Household,U,RD06,,20 Proton Nautical Street,,,Exorcism Hamlet,RQ7 2NA,48.4279,-131.3583,N17689070,E27745380,E88839013,E51151721,N85626620,3,4,HH_1LSFN,,,0,0,78
38556540300,45281809601,HH,Household,U,RD06,,65 Enlisted Emblem Avenue,,,Culpable City,SY3 9YR,43.3954,136.6516,E83048861,N27888381,N50821959,N88510517,N79709768,1,3,HH_1LSFN,,,0,0,92
98083837045,64911308784,HH,Household,U,RD03,,427 Winnings Reheat Street,,,Retouch Village,FM2 4ZL,134.3317,-83.6376,N89762431,E47843907,N79449007,E36047687,W64462159,3,1,HH_1LSFN,,,0,0,63
10985380799,74471807589,HH,Household,U,RD03,,888 Jittery Animation Alley,,,Diabetic City,OK6 4ZB,-154.1295,43.8922,W83206933,N84531955,W32947183,W77911049,E72114337,1,2,HH_1LSFN,,,0,0,72
97669563017,73146545645,HH,Household,U,RD05,,601 Swear Gothic Way,,,Vaporizer Hamlet,TL1 6OM,100.3868,142.3710,W52772181,E63956398,E53298651,E40113889,E90107338,5,3,HH_1LSFN,,,0,0,56
34600261323,65197424292,HH,Household,U,RD04,,799 Drained Kindness Lane,,,Unlawful Town,TT5 9HQ,-163.2392,12.8626,E38450371,W73045140,W49029380,N55088970,N57525258,4,4,HH_1LSFN,,,0,0,46
29715036486,78500230665,HH,Household,U,RD02,,538 Excusable Spherical Alley,,,Finale Hamlet,ZB6 1PG,95.6742,176.9258,W42319495,W18147280,N82860079,E71614056,N57693122,1,1,HH_1LSFN,,,0,0,44
17293507936,19908141659,HH,Household,U,RD04,,262 Drearily Figurine Lane,,,Sulphate City,NS5 2JY,100.6415,-13.2971,E62478370,W54524658,E98039656,W58129965,N91111659,3,2,HH_1LSFN,,,0,0,40
32831224669,30454748593,HH,Household,U,RD03,,764 Moody Pregame Way,,,Bobble Town,HU3 1AM,-157.4456,61.7466,E39831771,E44514103,N88321590,W10581424,E15751217,5,2,HH_1LSFN,,,0,0,23
57643933057,81791457816,HH,Household,U,RD03,,879 Coastal Gender Avenue,,,Underwent Hamlet,PA7 2AJ,-1.3147,28.2168,W57027039,W37828207,N38407765,N71922646,E32688774,1,3,HH_1LSFN,,,0,0,25
15769019275,99172638181,HH,Household,U,RD05,,687 Ongoing Ample Lane,,,Lavish City,TX8 4SL,-60.2130,-133.2563,W63469146,E90699183,E55330669,W72460583,N21171216,3,5,HH_1LSFN,,,0,0,27
10626485340,29322554984,HH,Household,U,RD05,,851 Liquid Sultry Street,,,Radiated Village,KE7 8LM,-98.9847,-162.5328,N30110722,N56511094,N68872682,N64346341,W43805530,3,4,HH_1LSFN,,,0,0,36
65557447413,65778388970,HH,Household,U,RD02,,889 Postal Clubbed Lane,,,Outplayed City,TJ3 8IL,98.9745,40.3781,E19071558,E70872835,N88866353,W74857577,N39189692,3,5,HH_1LSFN,,,0,0,86
32808746750,96939117985,HH,Household,U,RD03,,140 Tropics Excess Avenue,,,Dayroom Village,TH7 2SW,127.2094,74.6285,N17636564,E32993812,N18503114,N84525720,E11428699,2,2,HH_1LSFN,,,0,0,59
75877559981,32814782070,HH,Household,U,RD06,,725 Scientist Charm Passage,,,Carnation Hamlet,JS8 4TK,-5.2427,101.8139,N29106223,W33153704,W13244697,N18404072,N50110544,1,3,HH_1LSFN,,,0,0,61
69783582604,13065449145,HH,Household,U,RD02,,827 Twentieth Carpool Lane,,,Doorframe Town,RS6 7XK,-68.5304,144.3831,W14643574,E10846626,W58405055,W72657519,E90894727,3,4,HH_1LSFN,,,0,0,16
64444843080,26049273532,HH,Household,U,RD06,,850 Coral Passover Lane,,,Suing City,UN9 3IT,-130.7956,-141.8759,N82816895,N24755679,N29032481,W38574969,W71637322,5,5,HH_1LSFN,,,0,0,45
88416660287,64494533902,HH,Household,U,RD03,,315 Plaza Arming Street,,,Wildcat Town,WE2 8DT,42.2894,-125.2487,E48286557,N44032564,N50217328,W84248369,N57945453,3,5,HH_1LSFN,,,0,0,1
54977995327,35384295425,HH,Household,U,RD04,,236 Preorder Pebbly Passage,,,Sarcasm City,OH7 2OD,-61.6011,-141.4730,W11263503,N97262335,N72537672,W82107967,E88931188,3,4,HH_1LSFN,,,0,0,78
91012052464,41627944972,HH,Household,U,RD06,,454 Onto Outdated Passage,,,Moocher Town,TL7 1FK,29.7086,141.2452,W35163011,N22281745,W98598868,W80449440,N81053915,3,2,HH_1LSFN,,,0,0,79
33570319749,96818667015,HH,Household,U,RD03,,926 Survivor Saloon Lane,,,Jeep Town,QA6 7IZ,-81.5380,-108.9796,E65880984,E29760507,W27263870,E36888971,W60308361,1,1,HH_1LSFN,,,0,0,78
32610446843,17667734545,HH,Household,U,RD05,,738 Veto Sleek Way,,,Barrel City,BB2 2CC,131.2003,-53.4330,E44793296,N43197720,E60807688,N59657786,E89640187,2,1,HH_1LSFN,,,0,0,87
73841196545,97001374226,HH,Household,U,RD02,,134 Tipping Babbling Way,,,Persevere Town,VF3 6QP,29.9019,122.9568,N17576167,N26859300,W21234516,W36949659,N46774805,2,3,HH_1LSFN,,,0,0,51
28269658905,11854991717,HH,Household,U,RD04,,220 Edging Unplanned Avenue,,,Covenant Hamlet,UO4 9YT,135.6315,-179.8236,N17485424,E22530785,W56596538,N72747292,W59220885,1,2,HH_1LSFN,,,0,0,35
63624681723,26334765549,HH,Household,U,RD02,,452 Feast Linoleum Avenue,,,Underuse Hamlet,ZB5 5YZ,0.3671,20.1146,N85123979,W83576854,N64038246,E82544344,W89220186,2,1,HH_1LSFN,,,0,0,49
93356278853,43109835840,HH,Household,U,RD04,,254 Hardhead Refute Alley,,,Fable Town,HA2 6QP,-66.8923,-40.2834,W75818524,N83508121,E87009949,W52080752,W35967964,1,3,HH_1LSFN,,,0,0,56
53609651959,40134671727,HH,Household,U,RD02,,119 Wasting Scholar Avenue,,,Overhead City,QK5 9EZ,24.3562,-80.7969,W70739611,N89430647,E58476170,N69745455,E31973369,3,3,HH_1LSFN,,,0,0,64
71922517656,15339637606,HH,Household,U,RD04,,263 Overjoyed Swung Way,,,Backer Town,GQ2 1BA,131.5445,41.4584,E80934980,E15420864,W65336803,E58115724,E56449614,4,5,HH_1LSFN,,,0,0,78
60991922927,73622383450,HH,Household,U,RD04,,789 Crimson Buffing Street,,,Tapering Town,MM7 3TF,5.4674,148.2568,N80888518,N15974339,N94626831,W88390948,W20434096,4,3,HH_1LSFN,,,0,0,56
11678751769,20249845284,HH,Household,U,RD04,,75 Rake Unaired Lane,,,Implosive Town,YI8 9PS,76.9620,-88.3560,N72652115,W77178262,E56083868,E45470374,W47151178,5,1,HH_1LSFN,,,0,0,25
20429767460,54688892106,HH,Household,U,RD03,,316 Grafting Paving Street,,,Turf Village,JJ2 8NX,1.1659,-109.8193,W28279118,N99291650,N46180179,E14887835,N61745143,2,3,HH_1LSFN,,,0,0,53
18735877470,32138764338,HH,Household,U,RD06,,45 Grouped Blurt Avenue,,,Thicket City,FC3 5XX,-122.5834,146.5670,W35022888,W88087118,W60041467,N58720226,E80155737,2,3,HH_1LSFN,,,0,0,34
88205971007,47938598658,HH,Household,U,RD03,,554 Bluish Eating Street,,,Dwarf City,FP4 1KN,-109.9084,-150.7026,E52655481,W21571906,E90681545,E96532348,N79277935,5,5,HH_1LSFN,,,0,0,46
61193941808,50175845136,HH,Household,U,RD03,,415 Quote Skincare Avenue,,,Unclamped Village,VU8 2AD,-88.5970,-99.1515,W16963246,W42183767,W96336643,E57334933,W23802302,4,5,HH_1LSFN,,,0,0,83
53302368839,63936013137,HH,Household,U,RD03,,44 Envious Brute Street,,,Graph Town,NZ6 4OW,44.2541,-59.3219,N58010275,W60853539,N83352281,N65598684,E69044735,3,3,HH_1LSFN,,,0,0,65
47304338214,93186216289,HH,Household,U,RD06,,309 Zit Preheated Street,,,Hamlet Village,EF8 9CB,20.4517,69.8832,W45060572,E49860802,W94524657,E77773983,N33180182,3,1,HH_1LSFN,,,0,0,39
46007014378,11296715566,HH,Household,U,RD04,,856 Sheep Droplet Road,,,Triceps Hamlet,LC8 6CY,158.8486,26.6202,W92877480,W82251382,N83163131,E28643158,E90537114,2,1,HH_1LSFN,,,0,0,47
55246227479,94936904642,HH,Household,U,RD05,,106 Cheer Thyself Alley,,,Octane Hamlet,MC3 7IM,-72.4411,40.5674,E42106030,E53669351,E71275978,E19805692,W19056576,1,3,HH_1LSFN,,,0,0,48
65557739680,16926813519,HH,Household,U,RD06,,602 Cabdriver City Street,,,Elastic Village,UH1 5XF,15.2212,-170.7612,W15231067,N95687174,E84196966,N71586357,W42100974,4,1,HH_1LSFN,,,0,0,72
30120356392,74897546429,HH,Household,U,RD05,,835 Giveaway Humming Alley,,,Geologic City,OW5 8HE,161.5076,7.3956,N77800731,W99789616,W30162211,N52534198,N64196244,4,1,HH_1LSFN,,,0,0,11
92922308554,14920341291,HH,Household,U,RD06,,496 Outback Cozy Street,,,Zippy City,TL2 2HS,-112.1270,-19.4744,W89231547,N15741136,W26585263,E97630653,N73344248,3,1,HH_1LSFN,,,0,0,80
91240853308,61848469055,HH,Household,U,RD03,,4 Thesis Daffodil Way,,,Constrict City,ZR6 3IA,141.2556,-9.5949,N55696304,W98603914,E64412077,E20764796,W20064400,3,3,HH_1LSFN,,,0,0,91
82681334668,32623044356,HH,Household,U,RD04,,287 Header Scariness Lane,,,Appendix Hamlet,OI6 2MK,75.2757,-126.6991,E60023413,E25715994,W97885224,W15512784,N25440460,2,2,HH_1LSFN,,,0,0,94
18616886455,47588900117,HH,Household,U,RD05,,153 Enclose Scorer Road,,,Album Hamlet,NJ6 9HZ,-126.7316,-148.4497,W32027010,W59610375,N11105752,E36582671,W22720516,4,2,HH_1LSFN,,,0,0,35
37435686190,23525315818,HH,Household,U,RD04,,13 Recount Busily Street,,,Precision Village,AR2 4NY,171.6213,114.1160,W10406445,E78416561,N74482280,N85254402,N43642825,5,5,HH_1LSFN,,,0,0,10
61996457260,18049624196,HH,Household,U,RD05,,264 Single Donated Way,,,Quake Hamlet,PR7 8NY,-68.4342,-164.3883,N22829743,W44431377,W85646802,W71662465,N61397984,1,5,HH_1LSFN,,,0,0,52
86310832026,44416156598,HH,Household,U,RD02,,492 Mug Epidermal Alley,,,Swerve Hamlet,PM6 3HV,-135.8495,16.5040,N56849273,E85054740,N33727784,N61369259,N27097580,3,4,HH_1LSFN,,,0,0,15
98763795074,55550118628,HH,Household,U,RD04,,411 Moaning Shaping Way,,,Dingy Hamlet,BD3 8DY,-141.8414,-53.6573,N87083036,N19735769,E49501218,W61373334,E43512475,1,5,HH_1LSFN,,,0,0,87
71864282735,55772660305,HH,Household,U,RD03,,68 Flame Spiral Passage,,,Drippy City,PH9 5IY,48.8712,17.3219,N17965324,N96576530,E95525203,N25585264,N88697524,4,2,HH_1LSFN,,,0,0,25
18570293188,80408215702,HH,Household,U,RD05,,119 Vowed Waffle Passage,,,Ointment Town,XD7 8RG,57.1881,-135.1965,E84548374,W67519034,W71653414,W45815465,N71459298,3,5,HH_1LSFN,,,0,0,44
96102063839,59543506142,HH,Household,U,RD06,,177 Crying Shame Avenue,,,Elsewhere Town,ED6 3YY,-63.9194,-152.9958,W68527420,E90589325,N27717156,E12686466,E91505363,4,4,HH_1LSFN,,,0,0,99
42737735734,24709374947,HH,Household,U,RD06,,803 Deceit Roster Lane,,,Sesame Hamlet,XH4 2NZ,24.2129,115.3457,E11162605,N53094214,E57028136,N91150661,N97774748,3,5,HH_1LSFN,,,0,0,81
42274437596,84852238403,HH,Household,U,RD03,,279 Amazingly Agonizing Street,,,Smudgy Town,XT9 8ZL,22.7251,-86.5031,E89924399,N89069503,W65575593,E19532004,N27399372,4,3,HH_1LSFN,,,0,0,25
37685527760,99860078389,HH,Household,U,RD05,,632 Renderer Hamster Road,,,Promoter Town,WS6 5HN,34.6152,-173.8431,E42257000,N45339411,E11111569,E96897868,W82328528,1,1,HH_1LSFN,,,0,0,28
28535918440,71153565259,HH,Household,U,RD04,,80 Scruffy Squatted Road,,,Google Village,IH4 6WH,83.4943,-25.9524,E83815185,W32992729,E97224930,N52125035,W28493507,3,1,HH_1LSFN,,,0,0,40
73948974882,13964890809,HH,Household,U,RD06,,386 Ahoy Emporium Lane,,,Bucked Hamlet,AF9 1ZA,-18.6053,131.2756,N90905030,E26668510,W65014196,E82010323,N55186981,2,4,HH_1LSFN,,,0,0,53
21475700495,29434352273,HH,Household,U,RD03,,200 Skirt Ravage Road,,,Ligament Town,VJ7 2DZ,-46.7225,125.6968,E11007100,N44207982,E22764072,E49003329,N53287968,3,1,HH_1LSFN,,,0,0,41
97886850992,93486220410,HH,Household,U,RD02,,495 Willed Facebook Road,,,Handlebar Town,XV2 6MO,-118.3409,28.6592,E55354193,E89771039,W97572752,E39103178,W25290335,2,1,HH_1LSFN,,,0,0,59
33214427254,42291364936,HH,Household,U,RD05,,57 Unfazed Grimy Passage,,,Unlatch Village,CV7 7SO,-40.1958,22.7028,E43246927,N81856246,N92064967,E53273701,W89029637,3,5,HH_1LSFN,,,0,0,17
18357044016,15333280789,HH,Household,U,RD02,,679 Recipient Garment Lane,,,Appease City,UP4 9VW,118.9452,57.1966,E39979986,W79899313,N67033745,N79803975,E92939937,2,2,HH_1LSFN,,,0,0,27
14549360932,83721640369,HH,Household,U,RD02,,931 Refurbish Xbox Street,,,Monotone Hamlet,KZ3 1VO,-9.6157,-43.1173,E40106535,N12170377,W54528449,E51467143,E89357409,5,1,HH_1LSFN,,,0,0,44
47507737049,16035500143,HH,Household,U,RD04,,368 Thigh Slingshot Street,,,Wimp Village,BX8 1EW,63.7949,143.8085,E91779680,W18410561,N18566168,N72403205,E28254584,4,5,HH_1LSFN,,,0,0,11
96376748670,66445748903,HH,Household,U,RD05,,367 Remote Tying Street,,,Print Hamlet,GI3 4CD,25.2940,-113.2483,E85409415,E69252597,N61201744,W14027753,E97114710,2,3,HH_1LSFN,,,0,0,46
48059228064,62878504446,HH,Household,U,RD04,,310 Shrill Antirust Avenue,,,Semisweet Town,ZB3 6UL,139.5461,51.9501,N85379108,N88961499,N13984821,W53618602,W23937754,3,3,HH_1LSFN,,,0,0,23
66671770579,39637793883,HH,Household,U,RD04,,582 Jackal Lyrically Avenue,,,Batboy Town,JE3 6TI,97.6432,64.2988,N96919565,W36492141,N96646616,N96114983,W90279513,3,1,HH_1LSFN,,,0,0,93
10454680714,51408634691,HH,Household,U,RD06,,414 Dayroom Plausible Alley,,,Bobcat Town,MS6 8XC,167.9212,114.8044,E12490058,E37322828,N38517973,W85887067,W42283257,2,1,HH_1LSFN,,,0,0,85
71018087028,13162491006,HH,Household,U,RD05,,381 Able Gone Passage,,,Useable Village,PS4 3EO,-156.6228,167.7152,N35186867,W98769161,N11602111,E38720960,W38994209,3,2,HH_1LSFN,,,0,0,90
65364238693,96223726317,HH,Household,U,RD02,,92 Disallow Backrest Way,,,Recant Town,VJ6 5QT,-82.1904,-2.9978,E73732535,E71993530,W22408784,E26391533,W21680733,2,5,HH_1LSFN,,,0,0,27
39050800264,67096518643,HH,Household,U,RD03,,120 Hardcover Starboard Street,,,Mating Village,LE3 4OM,24.2607,167.2468,N11454580,W70102659,E75479323,N32064005,W77729803,3,4,HH_1LSFN,,,0,0,22
38973706008,10812980121,HH,Household,U,RD05,,593 Squeezing Headsman Passage,,,Commence Village,HP3 1BS,-176.1134,-152.8117,E18799825,E43758290,N35646934,E53791024,N38594589,3,5,HH_1LSFN,,,0,0,72
49141314533,44943962205,HH,Household,U,RD04,,558 Debtor Unaired Lane,,,Partner City,JS1 8FM,83.6120,-54.5779,E35795720,N92513400,W60830301,W16855361,E86568141,3,5,HH_1LSFN,,,0,0,69
49784216358,76878651282,HH,Household,U,RD05,,925 Dense Drinkable Lane,,,Emperor City,DV5 9CJ,-52.9731,-111.4286,N16604170,W76718183,E58506306,W61229910,W91151759,1,1,HH_1LSFN,,,0,0,47
92027969447,61363062735,HH,Household,U,RD02,,598 Lash Retaliate Avenue,,,Extrude Town,VZ8 6WB,83.8821,-57.2471,N40250699,N70541671,W47759659,N94091194,W89708977,2,2,HH_1LSFN,,,0,0,61
32805698476,88537325116,HH,Household,U,RD02,,799 Volumes Abstract Street,,,September City,OC3 3QN,-102.1373,96.8690,W11957688,W46398645,E35479760,W47598425,W13204272,4,2,HH_1LSFN,,,0,0,86
16038441567,31190638422,HH,Household,U,RD06,,337 Encode Mushily Lane,,,Unwoven Hamlet,MU9 5MR,168.6337,114.7297,E48017275,N72740447,W19058976,N59012200,W32131263,5,3,HH_1LSFN,,,0,0,17
28070144953,59766270865,HH,Household,U,RD02,,732 Unwarlike Portable Street,,,Underline City,PR1 1WA,-173.3808,-40.5966,N29042976,E93094993,W72131846,W73470987,E40145255,1,3,HH_1LSFN,,,0,0,29
52065198850,13555366350,HH,Household,U,RD02,,184 Fanatic Divisive Street,,,Deletion Town,OQ5 8ZC,-50.5105,-3.8725,W48504547,E59206417,E84740682,N33308537,N53794919,2,2,HH_1LSFN,,,0,0,33
53158816398,71208518072,HH,Household,U,RD05,,730 Mobile Fable Way,,,Prowler City,UE3 4IL,175.3735,-155.2534,W72245595,E60593083,E90785638,W49782295,W29176496,2,1,HH_2LEFN,,,0,0,56
96271082066,65182069695,HH,Household,U,RD05,,849 Outdated Oozy Lane,,,Canary City,OT6 7QN,140.3762,-82.8254,E84868278,N98014883,W86596026,W52866489,W51709882,4,1,HH_2LEFN,,,0,0,74
76136947245,86356257517,HH,Household,U,RD06,,177 Genre Carport Lane,,,Volley Hamlet,QS8 1OG,9.6417,-77.8414,N17336573,E83430801,N61739081,W16944478,N56208086,2,4,HH_2LEFN,,,0,0,97
69272687778,34803092200,HH,Household,U,RD06,,605 Quaking Reissue Passage,,,Limelight City,OJ2 3MO,157.9036,51.9667,W57646381,N78011751,E14453283,W67981100,W20369719,5,3,HH_2LEFN,,,0,0,40
80971903640,61965874129,HH,Household,U,RD04,,638 Churn Uncurious Lane,,,Refocus City,FT2 9AC,-109.1781,29.3076,N59743253,W50915609,W80587162,W33386341,E51686755,4,3,HH_2LEFN,,,0,0,91
14243227349,44322022093,HH,Household,U,RD02,,701 Folic Brilliant Avenue,,,Mastiff City,TP1 3CX,-29.6946,124.3995,N84503962,N17302151,E59336063,E24004466,W81735800,2,5,HH_2LEFN,,,0,0,87
72883302192,86244378918,HH,Household,U,RD03,,676 Mustang Eardrum Street,,,Prone Hamlet,UO5 1XT,148.8802,65.8647,E31904447,E33809580,W91372405,W34747095,N74012542,2,1,HH_2LEFN,,,0,0,97
90269645751,36558048893,HH,Household,U,RD06,,322 Canopener Arbitrate Street,,,Bagginess City,GB2 3KE,-28.2956,-104.7481,N32800863,E59889832,E14720581,W13913503,N72815361,3,2,HH_2LEFN,,,0,0,91
35766075477,57932538621,HH,Household,U,RD04,,945 Aloof Germicide Way,,,Cloud City,UP8 9KA,-19.6147,115.3201,N62776768,E52116650,W38970835,N14413176,E82456037,3,2,HH_2LEFN,,,0,0,73
10783983337,93654513187,HH,Household,U,RD03,,271 Manager Chatting Way,,,Dinginess Village,TU3 2AH,-76.9805,-19.4576,W54114694,E70081618,N15493954,N28946659,W87469602,5,1,HH_2LEFN,,,0,0,48
22706409257,14264369073,HH,Household,U,RD06,,704 Shortwave Neurosis Passage,,,Chaps Town,DH8 2RV,-125.9644,-154.3485,E68402787,N67773002,W85503214,W11093413,N97671028,3,3,HH_2LEFN,,,0,0,20
57300246176,43597535677,HH,Household,U,RD03,,780 Harmless Implosion Way,,,Bride Hamlet,NH3 1QR,67.7681,-64.7464,N84450841,E23703115,N60764059,N37808222,W26564728,1,1,HH_2LEFN,,,0,0,45
66154225534,79070300910,HH,Household,U,RD03,,306 Kitty Residue Passage,,,Crevice City,ZG6 1YI,12.7592,146.2447,E81599660,N77644524,E64180804,E88270479,W78665602,5,4,HH_2LEFN,,,0,0,93
85025822488,85805482194,HH,Household,U,RD04,,171 Ungloved Shakable Avenue,,,Expenses Village,GT6 8WG,61.6824,-124.4726,W67512043,W22955014,W74237410,N85497758,W61159340,1,5,HH_2LEFN,,,0,0,73
18953639440,38853416480,HH,Household,U,RD06,,777 Emboss Animation Passage,,,Cheating Town,VP3 8JA,23.9081,146.5310,N46235072,N27813681,E88180702,W18486201,W38061848,2,1,HH_2LEFN,,,0,0,74
17249610889,35781581997,HH,Household,U,RD06,,698 Hasty Unusable Way,,,Yelling City,VL2 1HG,129.3551,126.5295,E99805672,W69809501,E88758571,N47036914,W45512098,2,4,HH_2LEFN,,,0,0,5
99674125341,88403284868,HH,Household,U,RD04,,358 Barrier Dallying Way,,,Eggbeater Town,GM8 3NW,128.8717,-38.8801,N95613050,W97461200,W54976979,W11887544,W78584172,2,4,HH_2LEFN,,,0,0,55
54888157228,55317888370,HH,Household,U,RD03,,412 Smuggling Mustang Passage,,,Epidermal Town,QR2 3EO,-95.2769,72.5858,E77284188,N89585576,W10220643,E29281362,W86200991,1,5,HH_2LEFN,,,0,0,48
88450709933,28503579834,HH,Household,U,RD02,,460 Expert Thrill Way,,,Thinness Hamlet,IO2 4YT,-39.3437,31.7438,W88019640,W14976823,E88815845,E23408497,N78276503,1,3,HH_2LEFN,,,0,0,69
